review_id,user_id,business_id,stars,date
HOAoq0kJ_3Bye6TBuDg4ag,UqiIvJu48dO2zsx-WvujSA,LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-06 05:50:18
JBgjfk0pvtiUk4GFndQ-xw,NmuegbCURjJS8COo1Uqd3w,uChTCA6MsLAciDRklpO-Fw,4.0,2015-04-05 04:20:55
zZjn0Ol_l7TSdDw38OD5tQ,jPwCTl2U8X_VZGUckcG0Og,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2014-07-17 14:52:58
tDbMgk-7ImAWnjC07TjtOw,iscs3OPKvzcrGSrw8lYOBw,uChTCA6MsLAciDRklpO-Fw,5.0,2012-11-11 23:19:21
pGZL9aP1JE7jbf8iVL-pzQ,3cECXn-q3aMb0Z7oQb6Etw,Zq1yNHUirFTZdVWf4YCQhw,4.0,2018-01-23 21:48:50
41OOY8azzhrLbHX-z_5f9g,_lQ9kg-SXdaKNyvRS-I4Ug,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2017-01-31 20:41:46
yAbNLfrnfIl7RwkCSsysyw,XY1zQb8ZC_-KpTgEgwbBoQ,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2016-06-25 05:40:43
p5M8Jy5zpUngvbxSq7vnyQ,uNKWgJMt61k99fJLCJDEgw,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2014-08-16 03:44:25
tNrW7aeCK1gDVKl4H_FORw,6jwuMI_9Ko8a5v_oeaTrqA,emwtizy_UAmUjcNP88I0Tw,5.0,2017-03-30 20:57:17
LmDNe0XzC0czkzzOoCSTXw,jp1cDthqcWX62NtL1oAKlQ,LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-07-01 01:22:01
clVy9Wb66wed3djz6asDLg,dVL4phxCttHQdTqbX4t97Q,galEX_f54SIuh_BdzURK4A,1.0,2014-09-30 19:36:43
XpgGVD0iwS0stDJrUuJeBw,Euh9f4eRPxR1iHhSpYjqpA,Zq1yNHUirFTZdVWf4YCQhw,5.0,2017-11-21 20:53:28
v0AepX_u2NfbQiCJUNws7Q,7AHzzIT5aKqK4NiYm5UTVQ,emwtizy_UAmUjcNP88I0Tw,3.0,2017-05-03 04:22:41
36cUE5UmZynQBj2U657ChA,zUPCiaOd7Ycg_EFdsVz2rQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2015-06-01 04:00:08
GdyVx3PQh-r0eWum38wUGw,GkE4Yjsdups0YIt5PiJihQ,uChTCA6MsLAciDRklpO-Fw,5.0,2016-03-10 00:06:32
eA7FeAXmsrDUhdzGWqJOmg,A40uf0FroIZoA327pdbVdg,Zq1yNHUirFTZdVWf4YCQhw,5.0,2018-07-19 18:14:40
FQn4IrI-CSGwvReh1SvZvw,gJGGI2A4U30gI0c7btCxvg,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2016-02-16 00:11:11
s7Bp01rUnnuyjoYhtMFT_A,yMz9MTCU3gLFqQsc84QuTw,uChTCA6MsLAciDRklpO-Fw,4.0,2015-06-13 00:24:30
uKdgbk8o9ZlnQdAnX8XISw,Z9rSlTj3pJr2eI7eqWIlZQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2018-05-11 19:19:03
0MrjLgf_3JamQhzatAxOeA,Z09rco1enQXNCd9H0u7kvg,uChTCA6MsLAciDRklpO-Fw,4.0,2016-11-15 00:04:14
UTTS7AU_3poYiQF1bPvd_A,Y4feuE8lRtMSVWR-WLorAQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2017-08-21 06:22:17
sSCt8q3Uw7Zvq4yThnfijw,eNAZgs5GdwGKe8MhZWxm3Q,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2014-12-24 03:29:56
yLe1cgCInoQQ50L6_IjjuQ,suCTm6BA4Oro4waxjyGnsg,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2012-05-07 18:43:03
HMoiFPxZ37sm8ASsYHlvMg,WzvIhCOMox58Kgiu98lp-Q,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2018-07-20 00:02:22
iMoec0tR_p_LNwznRYwDLw,qMP2ZAKPclMO-1ZiEL0smQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2016-04-28 06:33:41
0jrh2XQ_dpROGvJ2AxNmag,3HnmSC0MKUYxCRLlSye6rQ,uChTCA6MsLAciDRklpO-Fw,4.0,2015-05-02 23:13:37
YnXNFpkFlAZaB0kgPiPUSg,cyzybYlslafgNWrJB5PFyw,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2016-05-10 21:29:31
QvjbtqevyWYTk0EeJdAUsQ,3ceKXDB5Yaf5wU-tRnXowQ,uChTCA6MsLAciDRklpO-Fw,3.0,2011-09-03 02:51:08
h62sQdFducgwC6-DENegjw,h-KlodgqGCAY50A2ST1Bmg,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2017-09-12 20:24:54
YZvCvKXazxzw3hhu3iX0FA,XXomb4TiYeNT-KcO3tht9A,uChTCA6MsLAciDRklpO-Fw,5.0,2014-11-16 15:26:23
-bSrashrdjU-rQRJtiPNEw,qYUmZC5szVH_Jr0c7G_eOA,galEX_f54SIuh_BdzURK4A,4.0,2015-09-02 06:47:41
FEWpWGNdSwUx1fUkWsTsaw,vXxdVwVbbuHg-eHkShESbw,gBEWJ4b2OvUmN4Oh7ju3hw,3.0,2018-05-11 17:52:17
2tDJ05jkt5jL0vB2YC7l_w,US4cngzcLZBPSgHVn9gq0A,gBEWJ4b2OvUmN4Oh7ju3hw,1.0,2015-09-03 15:38:43
gfZ6AkRxkXUAA__vlxPwKg,S-z0epok_cwBx5AQx9ouQQ,emwtizy_UAmUjcNP88I0Tw,5.0,2016-09-24 00:31:36
nUiObVbjhlhbwwAC5A36eQ,lfQKhX0Jx0e20wW24Fucdw,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2011-08-05 19:11:52
QNk796k3cmnwQDMqpTCA_w,uaV1KNnaWH87ddVazSx6vw,galEX_f54SIuh_BdzURK4A,1.0,2012-11-16 00:30:35
to86QH66hcMW8lB7qgevBw,u6CeUBxEOhYhbIDkBtZZhA,uChTCA6MsLAciDRklpO-Fw,5.0,2018-04-07 23:21:08
RuuVe8_A3ZpQHVOg2jz3xA,jtJ6StwKSzcAvSO51zTVHA,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2018-08-28 20:24:43
oMvhqvaNe0P6_x3OFFkbIQ,CwkFJ_8zxwvTMX3jsLceJg,gBEWJ4b2OvUmN4Oh7ju3hw,2.0,2013-11-22 13:17:56
w4NWsVD0IQugQTb5Dygd-A,FDzIR4-i2fcCu8-JulaGzQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2017-11-12 01:13:44
F6SMQxBgX5_Z_OdWCuTamQ,gUvZn25RqQKivCTGNXFZNw,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2016-02-01 20:53:32
Pfm_c1XdLkID_v_ohdW8YA,V3y7y4u0N60HpSBb9dcB1w,gBEWJ4b2OvUmN4Oh7ju3hw,2.0,2017-07-10 22:19:33
chQ6hcqPUN2W59K_4prh6w,hNL6DPUT1WurZETi-RutWg,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2016-05-11 01:50:53
OC9U2rGy9KMDTUL6Nnozvw,4YO567yc-4bFLuvFMMX75w,emwtizy_UAmUjcNP88I0Tw,5.0,2017-01-07 02:50:23
erlUHPegdZvLg97q9yseSg,s76BDmBx_8kcxGFDiU6k_g,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2017-10-05 14:49:44
jo6ogzgacdghEhFRJaH5DA,9DuXTq3f6Guj1HcgTUjAog,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2018-05-23 20:29:46
CSQFH0m5g8dNemp1OUzZUQ,qjvopSQ3SXhYTPsXZlqAFg,Zq1yNHUirFTZdVWf4YCQhw,5.0,2018-06-30 00:43:17
ZonXTd1fuvxh897czZALBg,Mt33796vuzfjW42aYHz5fw,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2017-08-20 18:55:09
vEuO2S5Opcs0e1hgmjVIvQ,gC-q7wKAm1Lies3UrZOfhA,gBEWJ4b2OvUmN4Oh7ju3hw,3.0,2017-07-31 20:23:15
AK-KbTfqtWaZBLyImNmnAg,rWz-qRVQPtOs2pH5GSA71g,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2015-11-11 07:05:30
6agW_HN7DiXDlK-FnKX7ig,oG9TnQLnDRbYV86nlAMmsA,uChTCA6MsLAciDRklpO-Fw,3.0,2017-07-22 14:02:15
WGrSzpAKLy4W5uGw4z0jCw,wZr5KsBAFUi8eT11qakR3Q,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2018-03-27 00:38:04
7skZYTmoebLDpm9XvtQ-pw,rUnWDIvD-NxKDNEkr3h4fw,uChTCA6MsLAciDRklpO-Fw,5.0,2016-12-25 20:32:51
j5IJ2Rw7ZAoSDKSVnbP19w,5exQSkKAlPk7WP3SP1IdHg,emwtizy_UAmUjcNP88I0Tw,4.0,2017-03-31 01:28:24
TNHCAcba3MEtGKBxN2s4Hw,uZJEz9cK6Q0dm4gycOy2nw,Zq1yNHUirFTZdVWf4YCQhw,5.0,2017-08-20 18:42:10
KH4j2c-K6gaWCECMP1_Tiw,BfJtz6TZ_b7-CJsh_emgpw,LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-04-04 20:00:04
4JRaMsU2QHxfStmapjXq1A,1VIuDm-PsXw7Yfd98UdYpQ,gBEWJ4b2OvUmN4Oh7ju3hw,3.0,2014-06-17 01:14:04
tvJBJ0uI2kG8m2oXAgvN6g,iAd8XaHxv05iXyEiZ62Ibw,gBEWJ4b2OvUmN4Oh7ju3hw,2.0,2012-12-12 02:09:58
YDW223UC_7LEv_pntLQe1Q,r52hFsZ0bsltvpZCE-H6EQ,uChTCA6MsLAciDRklpO-Fw,5.0,2016-04-03 04:33:55
AvbbEkGHXeFYGhkxqD44ew,XI1Fu6Azbd8rjOiISQd8CQ,LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-03-18 02:36:53
1886IcW8j1xTJmf6gOaZMQ,VEipFD5_ya4rqle4e7ZAog,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2016-12-08 15:52:58
0YNVP3si4LeBTIY3pjsXzw,APAr4tsyI0grCp4ISo-Qww,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2014-08-28 05:45:10
AEWkjXGYORh5EKoryAjvPA,TxT584r8fPDiODT9RjEBwg,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2015-03-24 02:34:47
XpO9bKoeaTLEJEQVZ-McpA,tJfV-r8EuxsTSOReSdCvEw,l7Bab_ySoDlB-dxo6YVZXg,5.0,2018-04-20 21:39:15
LqQmtMNzZjeHXfGr7DoEJw,u-5WVTZQ9H4k_67H57rJdw,Zq1yNHUirFTZdVWf4YCQhw,3.0,2017-11-21 20:44:35
YrMGNTDxmMUO3F1nXvu-5g,FUQ7tfM0S-36PKp4339ftA,Zq1yNHUirFTZdVWf4YCQhw,4.0,2017-04-24 08:11:08
pxiDmdY57c4TQULSYqefMw,3kHiB5PIdsworPT_JtjvqA,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2014-03-03 15:06:20
DUbLlYz43zbsUJJSdQonzw,E98Vp4svUxIrdbPYktyhBg,galEX_f54SIuh_BdzURK4A,1.0,2015-03-23 05:45:04
pVIjA6e3Ieuji8PwOiy3Dw,Dzulg9bbCxxk54NNAOZ_Sg,emwtizy_UAmUjcNP88I0Tw,4.0,2017-04-22 02:44:00
mhCes6doTm2rSRka3szDmQ,F84tOk7SIakLS06628lJNg,Zq1yNHUirFTZdVWf4YCQhw,5.0,2018-03-20 18:29:26
8HsaUELGYWe1Xg49YwrMqw,yBP0aaV4bXRqbiPhxhVyUA,galEX_f54SIuh_BdzURK4A,1.0,2014-09-15 20:39:02
iMcmqWOBEuk08JN5IjgUVg,W0V-yd6M6W8KybhqFs2HHg,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2014-04-04 20:07:13
jXs9yh05aiHXMX4BRpHaow,jqvyYlCl5uFesqFhr0zBPQ,l7Bab_ySoDlB-dxo6YVZXg,5.0,2018-07-11 13:52:11
jill6MPe9vitICG-31Qhmg,1Ro719P2U4l3u9z7SATtyA,Zq1yNHUirFTZdVWf4YCQhw,4.0,2017-06-11 00:51:52
Inm0bHB3weLBAvoKVihADQ,ob-ObTHUSISLUh-2qPDFSA,uChTCA6MsLAciDRklpO-Fw,4.0,2014-12-26 20:39:32
A_abW_NTMD30iXcgzU8obQ,JaVIaX67AKkAVzNiyY77VQ,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2014-01-24 15:16:55
MxrziCgIZUx1i7_qVNt3-Q,hZ_ElhGO3sQDVvM8ZrQetA,Zq1yNHUirFTZdVWf4YCQhw,2.0,2017-07-13 17:25:16
RGjUniqSWtbeKHoqTQwGVA,qrh34yzbnaIqm8Oe_HLCaw,uChTCA6MsLAciDRklpO-Fw,4.0,2013-12-12 02:19:36
GpxXeM6gT3T1zG_vMEXQ_Q,mw4DL43zEdwfgk-iBSSNBQ,Zq1yNHUirFTZdVWf4YCQhw,3.0,2017-09-15 00:26:12
II70NI4wyLD-b0h-DXQIGQ,tU94-C1zpBsfGFvpsJJr2w,uChTCA6MsLAciDRklpO-Fw,5.0,2016-05-25 00:06:22
gJe95iRoyhdw_iexsnpUww,AjAZNnPcrvV99KnO2NYkhw,Zq1yNHUirFTZdVWf4YCQhw,4.0,2018-06-01 07:26:04
Q5wm4XSFVtg1D62klaAn_A,jd0rNEuIEwYgcDdArOFvig,Zq1yNHUirFTZdVWf4YCQhw,5.0,2018-02-17 17:20:48
WE_k78LcgRQtTNs-xjQX9w,Lk70TsLeGBYSXsnr5q-cXg,gBEWJ4b2OvUmN4Oh7ju3hw,3.0,2018-06-14 17:49:43
Qy_P2KV6iO_lL-EOxhtkbw,rPn8wxMbDdQip6bKT4rjWw,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2018-03-09 02:03:29
-Xhz15ijA7K2fjx404H5Rw,6btMczuTVuoJnmarbkWP_A,uChTCA6MsLAciDRklpO-Fw,4.0,2015-04-08 01:19:58
pW-8duDgGsZ5PZusNZi11Q,1WJ37YiYmoVBL-ZYvJlnEw,galEX_f54SIuh_BdzURK4A,1.0,2015-05-04 02:54:26
xS6_7G2nZ0gqjpGn1gzWag,8zXgNCkusOHMwh5Tj_8yCQ,uChTCA6MsLAciDRklpO-Fw,4.0,2016-08-28 03:23:19
bBC3xAMaT-i5Njw4WQi-fA,q7m25plksd3C2kPFWhYLnA,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2016-03-23 20:06:42
LlMcRsAQnUDDQyQG1KR6lg,34WqcsXeSAe6_WWX0Hn1ag,uChTCA6MsLAciDRklpO-Fw,5.0,2016-01-09 19:47:39
DTUqJLT3adsX5HmhFdo0lQ,XoCjnzHOLmuynYFckUOaMA,gBEWJ4b2OvUmN4Oh7ju3hw,2.0,2012-09-23 00:46:24
mYwONQxZU2fHpJSZI8-Gwg,o2q8P9TPsrZRMMpjUhgoDA,uChTCA6MsLAciDRklpO-Fw,4.0,2016-08-30 17:22:01
h882vnmbApjqVFBntS9vAA,LmWO_u9v7e1vMJlNykjUoA,uChTCA6MsLAciDRklpO-Fw,4.0,2012-07-04 20:32:39
am8ZUt-bE7xOuc5mjb61iQ,kJN998lZUKPbzYX3qSLc5Q,uChTCA6MsLAciDRklpO-Fw,4.0,2017-11-11 06:21:17
XwRF2hTxnPOhZa5N2-MQ7Q,5eCqab1G3ayx41tpaNFdnQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2018-04-18 20:07:41
hgj7TT6ICCu05VKFFvJJuQ,8yAIS75FRgTOTOuRlbS4Tg,Zq1yNHUirFTZdVWf4YCQhw,4.0,2017-11-24 22:19:23
L2_hXgq6kpc3WOgmRxtG5Q,JJMdayY7mqva7nc4JUXGNw,uChTCA6MsLAciDRklpO-Fw,2.0,2016-07-08 03:48:38
0rd_4pk_s1BdgMUCGK4pTA,LGmwyWHL6e3XqPG1qKHP2w,LwXo16VrGPhhOWc_Wj7ifw,5.0,2014-06-18 04:19:30
RCHrMo2lUSJPfL5CaYM4qg,8P2LkzPGV4ID_fE7gJGKGg,uChTCA6MsLAciDRklpO-Fw,4.0,2017-11-11 00:21:53
uZCHuy5Yhj0kHrzf_Oz4Qg,NTDfPBcNP6El8679kmd9sA,uChTCA6MsLAciDRklpO-Fw,5.0,2017-11-21 20:13:51
YYH4mmiqQJSA96hEP5ltjg,Y2g61ElQZgPAHc6zzNFr5A,gBEWJ4b2OvUmN4Oh7ju3hw,1.0,2018-06-29 01:44:03
7s8P7dReKixNHX8jR3exeQ,sruI8X2_NTyt9jJL7r4Lng,uChTCA6MsLAciDRklpO-Fw,5.0,2016-04-03 03:15:45
xcfQ7NbCvuKzp2lSbSxy2A,PnwoXRayljJmnN18L9wAVw,l7Bab_ySoDlB-dxo6YVZXg,5.0,2018-08-09 01:16:30
5F0HN-T8hYVLt-e09tHkcA,Z1AovnNP41N0mY-NUTtQKg,uChTCA6MsLAciDRklpO-Fw,1.0,2017-10-15 22:29:09
wouxYoHiLFo92k4n85XvhA,0GrwftTBjX0AGnoVVFJqKg,l7Bab_ySoDlB-dxo6YVZXg,5.0,2018-08-18 03:27:34
g1HXgeqwCpWIdBLwu6o02w,w1b4IqSgmtjeOTr-JngjoQ,galEX_f54SIuh_BdzURK4A,5.0,2016-03-24 18:41:07
f8WyXqHb1kAtya_4xOwBLw,Z2V0QcIHdTrb3ty9SnlgEg,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2015-08-24 04:02:29
hJkUIMH9hictBBDdJsiOKg,0jCXbP2xXqqJITCfDSX1Qg,galEX_f54SIuh_BdzURK4A,2.0,2014-04-26 00:05:32
WiDRHdwEUsb6a-4tmivmAA,V2exkc2JwEdc8UNUNhT7sg,uChTCA6MsLAciDRklpO-Fw,4.0,2016-11-16 19:35:17
-YBcYuGi-s0q6mSvF84wTw,yvMQhKw2_dq-bgf3lOCjEg,LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-04-26 20:08:45
UNXHNOdkCNfLqVrp_ernOQ,glHqwWdVEXoqi5JGyfP4YA,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2018-06-13 14:38:29
XGVKth5yQhw0SwMMVBggPA,RlIZONWC2b7elj3PrvKAzQ,uChTCA6MsLAciDRklpO-Fw,4.0,2017-02-02 04:39:48
Ua-kZmICXvAsaRih3btWvg,1jxo0_ExL-Z4X7W-mb7JSQ,a8uQhqCsy_CA74HqNBOuUA,2.0,2013-08-21 17:55:32
N3-q3M4xRTUeFRwXQIJTsA,ubDdRB1RLL_Hy-5nnFNnwg,uChTCA6MsLAciDRklpO-Fw,5.0,2016-12-09 17:21:25
KwY_gWcZlxiHM36psVFhJg,XTPTsMq4kUwkq6P7ddWhrQ,uChTCA6MsLAciDRklpO-Fw,4.0,2014-03-22 22:21:56
-sBRXltp81-F0xciF-FBYw,Oprj8RR6UVVDjmR93yeiZQ,Zq1yNHUirFTZdVWf4YCQhw,4.0,2017-05-31 06:26:23
FJSmMd_5PppWeJJZVqNO2g,fJ6r-md0_Et79WDYwdqdmQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2017-11-11 02:01:42
4U6ydekxWEjKm47p0Prb8Q,2_HlNbcDOruHTD80oMxy_w,uChTCA6MsLAciDRklpO-Fw,4.0,2016-12-08 03:51:25
Xl797cRJjf19UOenyLIMng,_PuWIjyivzP4-Qxg4jRRfw,uChTCA6MsLAciDRklpO-Fw,4.0,2017-11-13 17:50:57
yhL-iYLZ10-0hYOmgWXEgw,oHsTE65YRWX-4imoKAB04A,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2014-10-16 23:23:00
40uag22RpzOpA9hfOE-DSw,aEAW3_1oOn9P073RKIgdTA,a8uQhqCsy_CA74HqNBOuUA,3.0,2012-08-22 07:16:40
CU_pHePKcdSzSmxllIT9wA,gXVfkX1a1E--D2KLYeoDkQ,gBEWJ4b2OvUmN4Oh7ju3hw,1.0,2012-08-27 05:01:56
bwQwfbs-tYyRppvOMkAyOA,UHuvYgmXMsjxzfvACvvfNg,l7Bab_ySoDlB-dxo6YVZXg,5.0,2018-09-06 19:36:53
VvPELvMiM3MEh9mGAfFSYw,SYwiSoROgpbRAl3GHSWWeg,l7Bab_ySoDlB-dxo6YVZXg,5.0,2018-08-09 15:38:44
JYCKVEulT0HML66XNmwfGg,ELcQDlf69kb-ihJfxZyL0A,Zq1yNHUirFTZdVWf4YCQhw,3.0,2017-07-03 16:31:24
JNYsQjrTJDWDlnni_lHD4Q,jdMjW85D5M9I14--aHBCMg,uChTCA6MsLAciDRklpO-Fw,5.0,2015-12-12 01:45:31
juXjVlBoRhp1ePaOH4_8PQ,29DKPF22KYLHFFsIY1DCbQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2015-08-25 21:13:27
QR4j8Vis96gH9FUixifczQ,5Yp97FvmqfWrymhsOxb2bw,LwXo16VrGPhhOWc_Wj7ifw,4.0,2014-07-04 02:42:55
cGCrcP6Oc7U1u_fgXCd8vQ,GPXyEpGyW5CK4Ho22uFKjQ,galEX_f54SIuh_BdzURK4A,5.0,2015-10-27 17:15:04
rkqByv-KvKJmnJ5Hsc-0YQ,CSn6ZZhOjLxVZZGmVlU_kw,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2012-04-07 01:15:31
oBeCxeFgRJz2ertDJjFs-w,SleFbjczB8g1iSrYHvYTuA,gBEWJ4b2OvUmN4Oh7ju3hw,3.0,2016-07-09 18:17:13
X7GeFufZLd6za-P08IhoYQ,MWww0eiHa1YY-MdU1faNKA,Zq1yNHUirFTZdVWf4YCQhw,4.0,2017-07-02 03:12:45
iwE0yeDJF2qQ_gXVzNBUbQ,5cP97EnBDI3NbgOoVQrmVA,l7Bab_ySoDlB-dxo6YVZXg,5.0,2018-05-11 19:36:15
Q-nUEdDQW_IgRTrs6xYu3g,DPrtkstVyuBTsaebF3lhFQ,uChTCA6MsLAciDRklpO-Fw,5.0,2016-04-17 22:13:17
CTEgk6F46nNbqsSADDSdBw,sPxUXz7NOn67yKB7pgzcAQ,uChTCA6MsLAciDRklpO-Fw,4.0,2013-12-18 05:33:11
urrbIP19spn05hRpFVqPSA,h-IVmf7AvK-rJzAQx5gyHw,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2012-03-09 08:05:10
8LKjhTOWWX1shxWx6Cj-Fg,j1Fw9_zbjDdoM0o788Umjg,Zq1yNHUirFTZdVWf4YCQhw,5.0,2017-07-02 21:52:39
qdOSvHuXIq9GMuxA1TLXSw,h-IVmf7AvK-rJzAQx5gyHw,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2012-01-09 07:38:50
dcWz5wGBYZ6fj1Vg8YXCQw,Bo0soDu85goIEHefGDJQ-A,Zq1yNHUirFTZdVWf4YCQhw,5.0,2018-05-14 19:34:33
kgJhhtkhoNv4cYRIanGoaQ,uX76V_yFha9Zq_OrEoXPXA,uChTCA6MsLAciDRklpO-Fw,4.0,2011-11-08 20:50:30
fQlsEgi5_pYtkLaULBfoSg,8KUVvR5aLXpkHiZF5kqNxg,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2016-01-08 05:12:53
rDICIqIW4BahD658TaOZ4Q,KhpA23RweKsO9TDaGpE2xg,uChTCA6MsLAciDRklpO-Fw,3.0,2017-03-09 04:05:44
9UzX5PtIHcFKCp7WiOornQ,TgxhEhiVL6rH9JJUvMC7cg,uChTCA6MsLAciDRklpO-Fw,4.0,2017-09-03 18:43:13
jqnwJa01BFmwO-p-KwddWQ,BVR7WwZjXHzqfZ6ctjPL7A,uChTCA6MsLAciDRklpO-Fw,4.0,2015-02-08 15:39:15
ucwcJsUllEEj6oZXjdJpMg,LaPRcjd6fOgFwFChYjvgfQ,uChTCA6MsLAciDRklpO-Fw,4.0,2018-05-14 02:00:57
uHSnZ0b0H9eglByQHlUMjA,aZHTXOfvCTzZTZB7NNyR1g,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2013-04-23 05:21:35
FrWlGNWLyQ4rYxTSiKwXIw,mD5_v03iY_sFK2B3Wc0hSA,uChTCA6MsLAciDRklpO-Fw,5.0,2016-12-07 14:34:06
6aBRJ6AtXDgvjznlIcdVHg,QhwTzQ-jPZaBZ9BGCMGlkQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2015-12-27 21:01:40
4LfCKuqcmQUpbNXijDR8UQ,XBI146T-4YNpp39CU0EOWw,uChTCA6MsLAciDRklpO-Fw,5.0,2017-06-10 09:17:40
xnPwn0Z_ERcYFZqdPteogg,2P8op_KaV86DQ91SvH2s7w,uChTCA6MsLAciDRklpO-Fw,5.0,2017-08-21 19:46:27
Cfh5fOfUxszIsfdsOEN2kQ,ZoaGfcb5U1RCZhBXpHYJBg,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2015-07-10 04:07:23
7S3Ts2FGdXjzlpshOtPNFg,yL4whR1Qb63FptG9IVRdVQ,a8uQhqCsy_CA74HqNBOuUA,3.0,2012-02-13 00:11:27
JC7uiiAi3gsulWV1L4moSQ,XBI146T-4YNpp39CU0EOWw,uChTCA6MsLAciDRklpO-Fw,5.0,2016-10-18 06:26:23
mrSD25Jp032dfISROPOiJA,0QNjqMF9XKA8m8NyfgbwUw,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2011-09-06 17:06:05
tmuIoHb8M7QnT0PKtuzpcA,ih3UBx6Ug8ZFqdZcRFK6Qw,Zq1yNHUirFTZdVWf4YCQhw,5.0,2017-09-24 16:20:04
n3kbUwXsoJ6tvH-ieyRh2Q,xyOxhMzqPR3GzKjq2LAGiA,uChTCA6MsLAciDRklpO-Fw,5.0,2014-09-18 02:13:39
XhNjOX7DvdQjJ0F4UzTrBg,j9iD_AAjTuYJZUNGQO54Rw,Zq1yNHUirFTZdVWf4YCQhw,1.0,2018-03-10 23:19:55
OCh1jTWDiewQUrrk8QbFVA,8cdIKKd1TUjr2MrogsepxA,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2018-05-13 01:41:45
uPh5esZBYECoDRrRlbPLhQ,-IddXOwIbCk8yIONrX48Vg,uChTCA6MsLAciDRklpO-Fw,4.0,2015-01-11 20:55:33
CjsIbgEdkYfL2on6-EBXQQ,6XePsCDs5GzkpRrVidnuCQ,gBEWJ4b2OvUmN4Oh7ju3hw,1.0,2014-12-26 16:01:06
WPQzK0dd00L8ZiwgFG76IA,GqLTKz0YsSkX-DTc9oHrBg,uChTCA6MsLAciDRklpO-Fw,5.0,2015-01-12 05:42:15
Swp8jRfOLvA-TILy7aPFRg,p_azadim_uWFOXAhhKB3ag,tuuLbdfNsW8YRkwk5Rzavg,2.0,2009-07-02 12:48:14
fu-EvumcE0BbY6aihr5nUA,Zcat8_oDVMmaH8j1ltMhUQ,gBEWJ4b2OvUmN4Oh7ju3hw,5.0,2018-02-18 02:45:32
KxWAWwU-UODw241hfpTqAA,1dfzvrCvSwsDPW4Wg9Opsw,gBEWJ4b2OvUmN4Oh7ju3hw,4.0,2015-02-08 15:38:53
xoq0Uu-fH7elJ6krgU6w0Q,Lk70TsLeGBYSXsnr5q-cXg,l7Bab_ySoDlB-dxo6YVZXg,5.0,2018-06-29 19:56:04
_mV-cGKRa5lWMoNvfCsA4g,h7A6FdYeihngcSQS6Hhs5Q,uChTCA6MsLAciDRklpO-Fw,5.0,2015-07-19 22:41:43
